scenario_id,rule_name,event_id,lot_id,operation_id,operation_seq,tool_id,queue_start_time,start_time,end_time,queue_time,run_time
baseline,FIFO,EVT000253,L0049,L0049_OP004,4,T03,21.4832,22.2666,22.8333,0.7834,0.5667
baseline,FIFO,EVT000254,L0006,L0006_OP003,3,T05,21.7333,23.2499,24.3166,1.5166,1.0667
baseline,FIFO,EVT000255,L0041,L0041_OP006,6,T08,21.1167,23.2833,23.85,2.1666,0.5667
baseline,FIFO,EVT000256,L0013,L0013_OP007,7,T04,22.0667,27.45,28.1167,5.3833,0.6667
baseline,FIFO,EVT000257,L0072,L0072_OP003,3,T00,22.8167,27.9667,28.3334,5.15,0.3667
baseline,FIFO,EVT000258,L0002,L0002_OP008,8,T01,27.9667,32.25,33.6167,4.2833,1.3667
baseline,FIFO,EVT000259,L0061,L0061_OP009,9,T10,39.1167,39.1167,39.4167,0.0,0.3
baseline,FIFO,EVT000260,L0017,L0017_OP005,5,T09,22.1332,38.6333,39.9833,16.5001,1.35
baseline,FIFO,EVT000261,L0059,L0059_OP003,3,T12,37.5833,38.6834,39.0501,1.1001,0.3667
baseline,FIFO,EVT000262,L0064,L0064_OP007,7,T13,38.6333,39.5001,39.7668,0.8668,0.2667
baseline,FIFO,EVT000263,L0016,L0016_OP004,4,T02,23.2499,39.5667,41.15,16.3168,1.5833
baseline,FIFO,EVT000264,L0069,L0069_OP003,3,T14,36.4834,40.3834,40.7167,3.9,0.3333
baseline,FIFO,EVT000265,L0020,L0020_OP003,3,T07,22.2666,41.8833,42.45,19.6167,0.5667
baseline,FIFO,EVT000266,L0021,L0021_OP006,6,T06,20.4167,22.7665,23.1832,2.3498,0.4167
baseline,FIFO,EVT000267,L0014,L0014_OP005,5,T03,22.8001,22.8333,23.4333,0.0332,0.6
baseline,FIFO,EVT000268,L0048,L0048_OP004,4,T08,21.75,23.85,24.1,2.1,0.25
baseline,FIFO,EVT000269,L0008,L0008_OP006,6,T05,24.0667,24.3166,25.8833,0.2499,1.5667
baseline,FIFO,EVT000270,L0012,L0012_OP006,6,T04,22.8834,28.1167,28.6,5.2333,0.4833
baseline,FIFO,EVT000271,L0042,L0042_OP007,7,T00,22.7665,28.3334,28.8167,5.5669,0.4833
baseline,FIFO,EVT000272,L0022,L0022_OP005,5,T01,34.6167,34.6167,35.0167,0.0,0.4
baseline,FIFO,EVT000273,L0060,L0060_OP002,2,T12,38.2,39.0501,39.4668,0.8501,0.4167
baseline,FIFO,EVT000274,L0049,L0049_OP005,5,T09,22.8333,39.9833,40.3666,17.15,0.3833
baseline,FIFO,EVT000275,L0005,L0005_OP006,6,T02,26.4334,41.15,42.2667,14.7166,1.1167
baseline,FIFO,EVT000276,L0019,L0019_OP005,5,T07,23.2833,42.45,43.55,19.1667,1.1
baseline,FIFO,EVT000277,L0003,L0003_OP005,5,T06,21.15,23.1832,24.2499,2.0332,1.0667
baseline,FIFO,EVT000278,L0071,L0071_OP003,3,T03,22.8001,23.4333,23.8833,0.6332,0.45
baseline,FIFO,EVT000279,L0025,L0025_OP007,7,T08,21.7832,24.1,24.5,2.3168,0.4
baseline,FIFO,EVT000280,L0033,L0033_OP002,2,T05,24.65,25.8833,26.4166,1.2333,0.5333
baseline,FIFO,EVT000281,L0077,L0077_OP002,2,T04,32.25,32.25,32.4667,0.0,0.2167
baseline,FIFO,EVT000282,L0015,L0015_OP006,6,T00,25.0666,28.8167,29.6834,3.7501,0.8667
baseline,FIFO,EVT000283,L0026,L0026_OP004,4,T01,37.1,37.1,37.65,0.0,0.55
baseline,FIFO,EVT000284,L0061,L0061_OP010,10,T12,39.4167,39.4668,39.6501,0.0501,0.1833
baseline,FIFO,EVT000285,L0022,L0022_OP006,6,T13,35.0167,39.7668,40.0168,4.7501,0.25
baseline,FIFO,EVT000286,L0048,L0048_OP005,5,T09,24.1,40.3666,40.6833,16.2666,0.3167
baseline,FIFO,EVT000287,L0020,L0020_OP004,4,T02,42.45,42.45,43.4167,0.0,0.9667
baseline,FIFO,EVT000288,L0008,L0008_OP007,7,T07,25.8833,43.55,44.9667,17.6667,1.4167
baseline,FIFO,EVT000289,L0004,L0004_OP005,5,T03,23.7166,23.8833,24.7833,0.1667,0.9
baseline,FIFO,EVT000290,L0052,L0052_OP001,1,T06,22.0,24.2499,24.7832,2.2499,0.5333
baseline,FIFO,EVT000291,L0021,L0021_OP007,7,T08,23.1832,24.5,24.95,1.3168,0.45
baseline,FIFO,EVT000292,L0003,L0003_OP006,6,T05,24.2499,26.4166,27.8333,2.1667,1.4167
baseline,FIFO,EVT000293,L0038,L0038_OP003,3,T00,34.6,34.6,34.8,0.0,0.2
baseline,FIFO,EVT000294,L0044,L0044_OP005,5,T04,34.65,34.65,35.15,0.0,0.5
baseline,FIFO,EVT000295,L0015,L0015_OP007,7,T01,29.6834,37.65,38.15,7.9666,0.5
baseline,FIFO,EVT000296,L0022,L0022_OP007,7,T10,40.0168,40.0168,40.4835,0.0,0.4667
baseline,FIFO,EVT000297,L0064,L0064_OP008,8,T12,39.7668,39.7668,40.0001,0.0,0.2333
baseline,FIFO,EVT000298,L0025,L0025_OP008,8,T09,24.5,40.6833,41.0666,16.1833,0.3833
baseline,FIFO,EVT000299,L0048,L0048_OP006,6,T14,40.6833,40.7167,40.9334,0.0334,0.2167
baseline,FIFO,EVT000300,L0033,L0033_OP003,3,T02,26.4166,43.4167,44.0167,17.0001,0.6
baseline,FIFO,EVT000301,L0012,L0012_OP007,7,T07,28.6,44.9667,45.9,16.3667,0.9333
baseline,FIFO,EVT000302,L0018,L0018_OP002,2,T06,22.0666,24.7832,26.2165,2.7166,1.4333
baseline,FIFO,EVT000303,L0052,L0052_OP002,2,T03,24.7832,24.7833,25.15,0.0001,0.3667
baseline,FIFO,EVT000304,L0071,L0071_OP004,4,T08,23.8833,24.95,25.1833,1.0667,0.2333
baseline,FIFO,EVT000305,L0074,L0074_OP001,1,T05,26.0,27.8333,28.2,1.8333,0.3667
baseline,FIFO,EVT000306,L0066,L0066_OP006,6,T00,37.5501,37.5501,38.1001,0.0,0.55
baseline,FIFO,EVT000307,L0024,L0024_OP006,6,T04,35.7167,35.7167,36.2167,0.0,0.5
baseline,FIFO,EVT000308,L0080,L0080_OP001,1,T01,38.0,38.15,38.75,0.15,0.6
baseline,FIFO,EVT000309,L0044,L0044_OP006,6,T13,35.15,40.0168,40.2168,4.8668,0.2
baseline,FIFO,EVT000310,L0064,L0064_OP009,9,T10,40.0001,40.4835,40.8668,0.4834,0.3833
baseline,FIFO,EVT000311,L0070,L0070_OP002,2,T09,27.45,41.0666,41.6833,13.6166,0.6167
baseline,FIFO,EVT000312,L0038,L0038_OP004,4,T02,34.8,44.0167,44.35,9.2167,0.3333
baseline,FIFO,EVT000313,L0021,L0021_OP008,8,T07,24.95,45.9,46.3333,20.95,0.4333
baseline,FIFO,EVT000314,L0007,L0007_OP004,4,T03,26.6833,26.6833,28.2833,0.0,1.6
baseline,FIFO,EVT000315,L0053,L0053_OP004,4,T08,25.1501,25.1833,25.6,0.0332,0.4167
baseline,FIFO,EVT000316,L0063,L0063_OP005,5,T06,23.4,26.2165,26.7165,2.8165,0.5
baseline,FIFO,EVT000317,L0071,L0071_OP005,5,T05,25.1833,28.2,28.6167,3.0167,0.4167
baseline,FIFO,EVT000318,L0067,L0067_OP005,5,T04,36.5667,36.5667,37.1,0.0,0.5333
baseline,FIFO,EVT000319,L0024,L0024_OP007,7,T00,36.2167,38.1001,38.6334,1.8834,0.5333
baseline,FIFO,EVT000320,L0031,L0031_OP004,4,T01,38.6834,38.75,39.2667,0.0666,0.5167
baseline,FIFO,EVT000321,L0052,L0052_OP003,3,T12,25.15,40.0001,40.4001,14.8501,0.4
baseline,FIFO,EVT000322,L0066,L0066_OP007,7,T13,38.1001,40.2168,40.6501,2.1167,0.4333
baseline,FIFO,EVT000323,L0074,L0074_OP002,2,T14,28.2,40.9334,41.1834,12.7334,0.25
baseline,FIFO,EVT000324,L0046,L0046_OP005,5,T09,37.55,41.6833,41.8666,4.1333,0.1833
baseline,FIFO,EVT000325,L0061,L0061_OP011,11,T02,39.6501,44.35,44.7333,4.6999,0.3833
baseline,FIFO,EVT000326,L0003,L0003_OP007,7,T07,27.8333,46.3333,47.6333,18.5,1.3
baseline,FIFO,EVT000327,L0034,L0034_OP001,1,T08,26.0,26.0,26.4667,0.0,0.4667
baseline,FIFO,EVT000328,L0014,L0014_OP006,6,T06,23.4333,26.7165,27.9665,3.2832,1.25
baseline,FIFO,EVT000329,L0013,L0013_OP008,8,T03,28.1167,28.2833,28.8333,0.1666,0.55
baseline,FIFO,EVT000330,L0018,L0018_OP003,3,T05,26.2165,28.6167,28.9667,2.4002,0.35
baseline,FIFO,EVT000331,L0027,L0027_OP006,6,T04,37.8834,37.8834,38.3334,0.0,0.45
baseline,FIFO,EVT000332,L0007,L0007_OP005,5,T00,28.2833,38.6334,40.2167,10.3501,1.5833
baseline,FIFO,EVT000333,L0044,L0044_OP007,7,T01,40.2168,40.2168,40.4335,0.0,0.2167
baseline,FIFO,EVT000334,L0063,L0063_OP006,6,T14,26.7165,41.1834,41.5667,14.4669,0.3833
baseline,FIFO,EVT000335,L0040,L0040_OP001,1,T09,38.0,41.8666,42.3833,3.8666,0.5167
baseline,FIFO,EVT000336,L0053,L0053_OP005,5,T02,25.6,44.7333,45.1666,19.1333,0.4333
baseline,FIFO,EVT000337,L0042,L0042_OP008,8,T07,28.8167,47.6333,48.2833,18.8166,0.65
baseline,FIFO,EVT000338,L0054,L0054_OP001,1,T08,26.0,26.4667,26.8,0.4667,0.3333
baseline,FIFO,EVT000339,L0041,L0041_OP007,7,T06,23.85,27.9665,28.3832,4.1165,0.4167
baseline,FIFO,EVT000340,L0072,L0072_OP004,4,T03,28.3334,28.8333,29.3166,0.4999,0.4833
baseline,FIFO,EVT000341,L0075,L0075_OP001,1,T05,28.0,28.9667,29.4167,0.9667,0.45
baseline,FIFO,EVT000342,L0016,L0016_OP005,5,T04,41.15,41.15,42.2333,0.0,1.0833
baseline,FIFO,EVT000343,L0030,L0030_OP006,6,T00,38.8166,40.2167,40.7834,1.4001,0.5667
baseline,FIFO,EVT000344,L0034,L0034_OP002,2,T01,26.4667,40.4335,40.9168,13.9668,0.4833
baseline,FIFO,EVT000345,L0042,L0042_OP009,9,T13,48.2833,48.2833,48.6,0.0,0.3167
baseline,FIFO,EVT000346,L0047,L0047_OP006,6,T09,38.0501,42.3833,42.8333,4.3332,0.45
baseline,FIFO,EVT000347,L0014,L0014_OP007,7,T02,27.9665,45.1666,46.0999,17.2001,0.9333
baseline,FIFO,EVT000348,L0002,L0002_OP009,9,T07,33.6167,48.2833,49.85,14.6666,1.5667
baseline,FIFO,EVT000349,L0010,L0010_OP004,4,T08,26.5168,26.8,27.9167,0.2832,1.1167
baseline,FIFO,EVT000350,L0073,L0073_OP001,1,T06,24.0,28.3832,28.5832,4.3832,0.2
baseline,FIFO,EVT000351,L0075,L0075_OP002,2,T03,29.4167,29.4167,29.85,0.0,0.4333
baseline,FIFO,EVT000352,L0078,L0078_OP002,2,T05,34.6,34.6,35.15,0.0,0.55
baseline,FIFO,EVT000353,L0042,L0042_OP010,10,T11,48.6,48.6,48.9667,0.0,0.3667
baseline,FIFO,EVT000354,L0011,L0011_OP008,8,T00,39.5667,40.7834,42.3334,1.2167,1.55
baseline,FIFO,EVT000355,L0054,L0054_OP002,2,T10,26.8,40.8668,41.2668,14.0668,0.4
baseline,FIFO,EVT000356,L0009,L0009_OP005,5,T01,41.8833,41.8833,42.9833,0.0,1.1
baseline,FIFO,EVT000357,L0034,L0034_OP003,3,T14,40.9168,41.5667,42.2334,0.6499,0.6667
baseline,FIFO,EVT000358,L0041,L0041_OP008,8,T04,28.3832,42.2333,42.8333,13.8501,0.6
baseline,FIFO,EVT000359,L0023,L0023_OP009,9,T09,38.5834,42.8333,43.1166,4.2499,0.2833
baseline,FIFO,EVT000360,L0027,L0027_OP007,7,T02,38.3334,46.0999,46.7499,7.7665,0.65
baseline,FIFO,EVT000361,L0072,L0072_OP005,5,T13,29.3166,48.6,49.1667,19.2834,0.5667
baseline,FIFO,EVT000362,L0026,L0026_OP005,5,T07,37.65,49.85,50.4167,12.2,0.5667
baseline,FIFO,EVT000363,L0055,L0055_OP001,1,T08,28.0,28.0,28.5167,0.0,0.5167
baseline,FIFO,EVT000364,L0006,L0006_OP004,4,T06,24.3166,28.5832,29.6832,4.2666,1.1
baseline,FIFO,EVT000365,L0037,L0037_OP001,1,T03,32.0,32.0,32.4167,0.0,0.4167
baseline,FIFO,EVT000366,L0039,L0039_OP001,1,T05,36.0,36.0,36.3,0.0,0.3
baseline,FIFO,EVT000367,L0073,L0073_OP002,2,T12,28.5832,40.4001,40.8501,11.8169,0.45
baseline,FIFO,EVT000368,L0075,L0075_OP003,3,T10,29.85,41.2668,41.7335,11.4168,0.4667
baseline,FIFO,EVT000369,L0017,L0017_OP006,6,T00,39.9833,42.3334,43.0501,2.3501,0.7167
baseline,FIFO,EVT000370,L0003,L0003_OP008,8,T04,47.6333,47.6333,49.05,0.0,1.4167
baseline,FIFO,EVT000371,L0016,L0016_OP006,6,T01,42.2333,42.9833,44.4166,0.75,1.4333
baseline,FIFO,EVT000372,L0050,L0050_OP004,4,T09,38.8833,43.1166,43.7833,4.2333,0.6667
baseline,FIFO,EVT000373,L0022,L0022_OP008,8,T02,40.4835,46.7499,47.3499,6.2664,0.6
baseline,FIFO,EVT000374,L0054,L0054_OP003,3,T11,41.2668,48.9667,49.4167,7.6999,0.45
baseline,FIFO,EVT000375,L0078,L0078_OP003,3,T13,35.15,49.1667,49.6334,14.0167,0.4667
baseline,FIFO,EVT000376,L0010,L0010_OP005,5,T07,27.9167,50.4167,51.35,22.5,0.9333
baseline,FIFO,EVT000377,L0013,L0013_OP009,9,T08,28.8333,28.8333,30.0833,0.0,1.25
baseline,FIFO,EVT000378,L0004,L0004_OP006,6,T06,24.7833,29.6832,30.9332,4.8999,1.25
baseline,FIFO,EVT000379,L0057,L0057_OP002,2,T03,32.3333,32.4167,32.6834,0.0834,0.2667
baseline,FIFO,EVT000380,L0037,L0037_OP002,2,T05,32.4167,36.3,36.55,3.8833,0.25
baseline,FIFO,EVT000381,L0034,L0034_OP004,4,T12,42.2334,42.2334,42.6167,0.0,0.3833
baseline,FIFO,EVT000382,L0039,L0039_OP002,2,T10,36.3,41.7335,42.2335,5.4335,0.5
baseline,FIFO,EVT000383,L0055,L0055_OP002,2,T00,28.5167,43.0501,43.3334,14.5334,0.2833
baseline,FIFO,EVT000384,L0059,L0059_OP004,4,T09,39.0501,43.7833,44.3666,4.7332,0.5833
baseline,FIFO,EVT000385,L0023,L0023_OP010,10,T01,43.1166,44.4166,44.6499,1.3,0.2333
baseline,FIFO,EVT000386,L0066,L0066_OP008,8,T02,40.6501,47.3499,47.8666,6.6998,0.5167
baseline,FIFO,EVT000387,L0073,L0073_OP003,3,T04,40.8501,49.05,49.3333,8.1999,0.2833
baseline,FIFO,EVT000388,L0041,L0041_OP009,9,T11,42.8333,49.4167,50.0834,6.5834,0.6667
baseline,FIFO,EVT000389,L0062,L0062_OP007,7,T07,38.4,51.35,51.9833,12.95,0.6333
baseline,FIFO,EVT000390,L0018,L0018_OP004,4,T08,28.9667,30.0833,31.4,1.1166,1.3167
baseline,FIFO,EVT000391,L0028,L0028_OP003,3,T06,27.0,30.9332,31.4165,3.9332,0.4833
baseline,FIFO,EVT000392,L0058,L0058_OP002,2,T03,34.3,34.3,34.9167,0.0,0.6167
baseline,FIFO,EVT000393,L0013,L0013_OP010,10,T05,30.0833,36.55,38.15,6.4667,1.6
baseline,FIFO,EVT000394,L0059,L0059_OP005,5,T14,44.3666,44.3666,44.6999,0.0,0.3333
baseline,FIFO,EVT000395,L0041,L0041_OP010,10,T12,50.0834,50.0834,50.6334,0.0,0.55
baseline,FIFO,EVT000396,L0057,L0057_OP003,3,T00,32.6834,43.3334,43.8834,10.65,0.55
baseline,FIFO,EVT000397,L0011,L0011_OP009,9,T09,42.3334,44.3666,44.7666,2.0332,0.4
baseline,FIFO,EVT000398,L0020,L0020_OP005,5,T01,43.4167,44.6499,45.9332,1.2332,1.2833
baseline,FIFO,EVT000399,L0037,L0037_OP003,3,T02,36.55,47.8666,48.3333,11.3166,0.4667
baseline,FIFO,EVT000400,L0034,L0034_OP005,5,T04,42.6167,49.3333,49.9,6.7166,0.5667
baseline,FIFO,EVT000401,L0066,L0066_OP009,9,T11,47.8666,50.0834,50.5501,2.2168,0.4667
baseline,FIFO,EVT000402,L0080,L0080_OP002,2,T07,38.75,51.9833,52.55,13.2333,0.5667
baseline,FIFO,EVT000403,L0006,L0006_OP005,5,T08,29.6832,31.4,32.7333,1.7168,1.3333
baseline,FIFO,EVT000404,L0071,L0071_OP006,6,T06,28.6167,31.4165,31.7498,2.7998,0.3333
baseline,FIFO,EVT000405,L0035,L0035_OP003,3,T03,39.45,39.45,39.95,0.0,0.5
baseline,FIFO,EVT000406,L0004,L0004_OP007,7,T05,30.9332,38.15,39.25,7.2168,1.1
baseline,FIFO,EVT000407,L0057,L0057_OP004,4,T10,43.8834,43.8834,44.1167,0.0,0.2333
baseline,FIFO,EVT000408,L0049,L0049_OP006,6,T00,40.3666,43.8834,44.1501,3.5168,0.2667
baseline,FIFO,EVT000409,L0058,L0058_OP003,3,T14,34.9167,44.6999,44.9666,9.7832,0.2667
baseline,FIFO,EVT000410,L0018,L0018_OP005,5,T09,31.4,44.7666,45.7999,13.3666,1.0333
baseline,FIFO,EVT000411,L0011,L0011_OP010,10,T01,44.7666,45.9332,47.0332,1.1666,1.1
baseline,FIFO,EVT000412,L0047,L0047_OP007,7,T02,42.8333,48.3333,48.8666,5.5,0.5333
baseline,FIFO,EVT000413,L0017,L0017_OP007,7,T04,43.0501,49.9,50.3333,6.8499,0.4333
baseline,FIFO,EVT000414,L0080,L0080_OP003,3,T11,52.55,52.55,53.1,0.0,0.55
baseline,FIFO,EVT000415,L0037,L0037_OP004,4,T12,48.3333,50.6334,51.3001,2.3001,0.6667
baseline,FIFO,EVT000416,L0031,L0031_OP005,5,T07,39.2667,52.55,52.9667,13.2833,0.4167
baseline,FIFO,EVT000417,L0051,L0051_OP004,4,T06,36.2834,36.2834,36.5834,0.0,0.3
baseline,FIFO,EVT000418,L0056,L0056_OP001,1,T08,30.0,32.7333,33.3666,2.7333,0.6333
baseline,FIFO,EVT000419,L0079,L0079_OP003,3,T05,37.9167,39.25,39.8333,1.3333,0.5833
baseline,FIFO,EVT000420,L0030,L0030_OP007,7,T03,40.7834,40.7834,41.1834,0.0,0.4
baseline,FIFO,EVT000421,L0004,L0004_OP008,8,T00,39.25,44.1501,45.4168,4.9001,1.2667
baseline,FIFO,EVT000422,L0071,L0071_OP007,7,T14,31.7498,44.9666,45.2666,13.2168,0.3
baseline,FIFO,EVT000423,L0028,L0028_OP004,4,T09,31.4165,45.7999,46.1332,14.3834,0.3333
baseline,FIFO,EVT000424,L0014,L0014_OP008,8,T01,46.0999,47.0332,47.6165,0.9333,0.5833
baseline,FIFO,EVT000425,L0006,L0006_OP006,6,T02,32.7333,48.8666,50.1999,16.1333,1.3333
baseline,FIFO,EVT000426,L0047,L0047_OP008,8,T04,48.8666,50.3333,51.0,1.4667,0.6667
baseline,FIFO,EVT000427,L0035,L0035_OP004,4,T12,39.95,51.3001,51.9334,11.3501,0.6333
baseline,FIFO,EVT000428,L0036,L0036_OP003,3,T07,40.1167,52.9667,53.5667,12.85,0.6
baseline,FIFO,EVT000429,L0076,L0076_OP001,1,T08,30.0,33.3666,33.6166,3.3666,0.25
baseline,FIFO,EVT000430,L0045,L0045_OP007,7,T06,36.4333,36.5834,36.9501,0.1501,0.3667
baseline,FIFO,EVT000431,L0051,L0051_OP005,5,T05,36.5834,39.8333,40.2,3.2499,0.3667
baseline,FIFO,EVT000432,L0064,L0064_OP010,10,T03,40.8668,41.1834,41.3834,0.3166,0.2
baseline,FIFO,EVT000433,L0001,L0001_OP009,9,T00,40.4666,45.4168,46.8501,4.9502,1.4333
baseline,FIFO,EVT000434,L0055,L0055_OP003,3,T09,43.3334,46.1332,46.3499,2.7998,0.2167
baseline,FIFO,EVT000435,L0021,L0021_OP009,9,T01,46.3333,47.6165,48.1165,1.2832,0.5
baseline,FIFO,EVT000436,L0030,L0030_OP008,8,T13,41.1834,49.6334,49.8167,8.45,0.1833
baseline,FIFO,EVT000437,L0079,L0079_OP004,4,T02,39.8333,50.1999,50.8332,10.3666,0.6333
baseline,FIFO,EVT000438,L0036,L0036_OP004,4,T04,53.5667,53.5667,53.85,0.0,0.2833
baseline,FIFO,EVT000439,L0056,L0056_OP002,2,T12,33.3666,51.9334,52.2167,18.5668,0.2833
baseline,FIFO,EVT000440,L0039,L0039_OP003,3,T07,42.2335,53.5667,54.2,11.3332,0.6333
baseline,FIFO,EVT000441,L0077,L0077_OP003,3,T08,32.4667,33.6166,34.2333,1.1499,0.6167
baseline,FIFO,EVT000442,L0067,L0067_OP006,6,T06,37.1,37.1,37.5667,0.0,0.4667
baseline,FIFO,EVT000443,L0076,L0076_OP002,2,T05,33.6166,40.2,40.6667,6.5834,0.4667
baseline,FIFO,EVT000444,L0051,L0051_OP006,6,T03,40.2,41.3834,41.6667,1.1834,0.2833
baseline,FIFO,EVT000445,L0039,L0039_OP004,4,T14,54.2,54.2,54.5667,0.0,0.3667
baseline,FIFO,EVT000446,L0004,L0004_OP009,9,T09,45.4168,46.3499,47.3999,0.9331,1.05
baseline,FIFO,EVT000447,L0074,L0074_OP003,3,T00,41.1834,46.8501,47.1168,5.6667,0.2667
baseline,FIFO,EVT000448,L0055,L0055_OP004,4,T01,46.3499,48.1165,48.4665,1.7666,0.35
baseline,FIFO,EVT000449,L0079,L0079_OP005,5,T13,50.8332,50.8332,51.1499,0.0,0.3167
baseline,FIFO,EVT000450,L0009,L0009_OP006,6,T02,42.9833,50.8332,52.3332,7.8499,1.5
baseline,FIFO,EVT000451,L0062,L0062_OP008,8,T12,51.9833,52.2167,52.55,0.2334,0.3333
baseline,FIFO,EVT000452,L0045,L0045_OP008,8,T04,36.9501,53.85,54.2,16.8999,0.35
baseline,FIFO,EVT000453,L0059,L0059_OP006,6,T07,44.6999,54.2,54.7167,9.5001,0.5167
baseline,FIFO,EVT000454,L0029,L0029_OP003,3,T08,35.5,35.5,35.9,0.0,0.4
baseline,FIFO,EVT000455,L0065,L0065_OP005,5,T06,37.2167,37.5667,38.1,0.35,0.5333
baseline,FIFO,EVT000456,L0067,L0067_OP007,7,T05,37.5667,40.6667,40.9167,3.1,0.25
baseline,FIFO,EVT000457,L0077,L0077_OP004,4,T03,34.2333,41.6667,41.9,7.4334,0.2333
baseline,FIFO,EVT000458,L0055,L0055_OP005,5,T10,48.4665,48.4665,48.7498,0.0,0.2833
baseline,FIFO,EVT000459,L0019,L0019_OP006,6,T00,43.55,47.1168,48.0501,3.5668,0.9333
baseline,FIFO,EVT000460,L0076,L0076_OP003,3,T09,40.6667,47.3999,47.8166,6.7332,0.4167
baseline,FIFO,EVT000461,L0042,L0042_OP011,11,T01,48.9667,48.9667,49.35,0.0,0.3833
baseline,FIFO,EVT000462,L0039,L0039_OP005,5,T13,54.5667,54.5667,54.8167,0.0,0.25
baseline,FIFO,EVT000463,L0049,L0049_OP007,7,T02,44.1501,52.3332,52.6332,8.1831,0.3
baseline,FIFO,EVT000464,L0009,L0009_OP007,7,T04,52.3332,54.2,55.4667,1.8668,1.2667
baseline,FIFO,EVT000465,L0051,L0051_OP007,7,T14,41.6667,54.5667,55.15,12.9,0.5833
baseline,FIFO,EVT000466,L0071,L0071_OP008,8,T07,45.2666,54.7167,54.95,9.4501,0.2333
baseline,FIFO,EVT000467,L0068,L0068_OP006,6,T08,39.5001,39.5001,39.7001,0.0,0.2
baseline,FIFO,EVT000468,L0044,L0044_OP008,8,T06,40.4335,40.4335,40.8502,0.0,0.4167
baseline,FIFO,EVT000469,L0015,L0015_OP008,8,T05,38.15,40.9167,42.55,2.7667,1.6333
baseline,FIFO,EVT000470,L0029,L0029_OP004,4,T03,35.9,41.9,42.35,6.0,0.45
baseline,FIFO,EVT000471,L0027,L0027_OP008,8,T09,46.7499,47.8166,48.0333,1.0667,0.2167
baseline,FIFO,EVT000472,L0008,L0008_OP008,8,T00,44.9667,48.0501,49.0834,3.0834,1.0333
baseline,FIFO,EVT000473,L0077,L0077_OP005,5,T10,41.9,48.7498,49.1165,6.8498,0.3667
baseline,FIFO,EVT000474,L0041,L0041_OP011,11,T01,50.6334,50.6334,51.1501,0.0,0.5167
baseline,FIFO,EVT000475,L0018,L0018_OP006,6,T02,45.7999,52.6332,53.1999,6.8333,0.5667
baseline,FIFO,EVT000476,L0039,L0039_OP006,6,T11,54.8167,54.8167,55.15,0.0,0.3333
baseline,FIFO,EVT000477,L0055,L0055_OP006,6,T07,48.7498,54.95,55.2667,6.2002,0.3167
baseline,FIFO,EVT000478,L0065,L0065_OP006,6,T04,38.1,55.4667,55.9667,17.3667,0.5
baseline,FIFO,EVT000479,L0007,L0007_OP006,6,T08,40.2167,40.2167,41.8334,0.0,1.6167
baseline,FIFO,EVT000480,L0069,L0069_OP004,4,T06,40.7167,40.8502,41.2502,0.1335,0.4
baseline,FIFO,EVT000481,L0067,L0067_OP008,8,T03,40.9167,42.35,42.9333,1.4333,0.5833
baseline,FIFO,EVT000482,L0032,L0032_OP003,3,T05,38.3334,42.55,43.0167,4.2166,0.4667
baseline,FIFO,EVT000483,L0044,L0044_OP009,9,T09,40.8502,48.0333,48.2333,7.1831,0.2
baseline,FIFO,EVT000484,L0014,L0014_OP009,9,T00,47.6165,49.0834,50.3667,1.4669,1.2833
baseline,FIFO,EVT000485,L0079,L0079_OP006,6,T10,51.1499,51.1499,51.7332,0.0,0.5833
baseline,FIFO,EVT000486,L0071,L0071_OP009,9,T01,54.95,54.95,55.2667,0.0,0.3167
baseline,FIFO,EVT000487,L0003,L0003_OP009,9,T02,49.05,53.1999,54.1166,4.1499,0.9167
baseline,FIFO,EVT000488,L0055,L0055_OP007,7,T13,55.2667,55.2667,55.5,0.0,0.2333
baseline,FIFO,EVT000489,L0068,L0068_OP007,7,T14,39.7001,55.15,55.5833,15.4499,0.4333
baseline,FIFO,EVT000490,L0006,L0006_OP007,7,T07,50.1999,55.2667,56.4167,5.0668,1.15
baseline,FIFO,EVT000491,L0049,L0049_OP008,8,T04,52.6332,55.9667,56.55,3.3335,0.5833
baseline,FIFO,EVT000492,L0064,L0064_OP011,11,T06,41.3834,41.3834,41.6501,0.0,0.2667
baseline,FIFO,EVT000493,L0069,L0069_OP005,5,T08,41.2502,41.8334,42.2667,0.5832,0.4333
baseline,FIFO,EVT000494,L0025,L0025_OP009,9,T03,41.0666,42.9333,43.3333,1.8667,0.4
baseline,FIFO,EVT000495,L0024,L0024_OP008,8,T05,38.6334,43.0167,43.3667,4.3833,0.35
baseline,FIFO,EVT000496,L0067,L0067_OP009,9,T09,42.9333,48.2333,48.4666,5.3,0.2333
baseline,FIFO,EVT000497,L0035,L0035_OP005,5,T00,51.9334,51.9334,52.1167,0.0,0.1833
baseline,FIFO,EVT000498,L0062,L0062_OP009,9,T10,52.55,52.55,52.8667,0.0,0.3167
baseline,FIFO,EVT000499,L0049,L0049_OP009,9,T12,56.55,56.55,56.95,0.0,0.4
baseline,FIFO,EVT000500,L0007,L0007_OP007,7,T02,41.8334,54.1166,55.2166,12.2832,1.1
baseline,FIFO,EVT000501,L0032,L0032_OP004,4,T13,43.0167,55.5,56.0833,12.4833,0.5833
baseline,FIFO,EVT000502,L0027,L0027_OP009,9,T14,48.0333,55.5833,55.7833,7.55,0.2
