event_id,lot_id,operation_id,tool_id,queue_start_ts,start_ts,end_ts,queue_hours,run_hours,status
EVT000771,L0051,L0051_OP010,T08,2025-06-04 08:30:00,2025-06-04 10:37:00,2025-06-04 10:56:00,2.1167,0.3167,completed
EVT000772,L0052,L0052_OP010,T02,2025-06-04 08:57:00,2025-06-04 14:09:00,2025-06-04 14:24:00,5.2,0.25,completed
EVT000773,L0053,L0053_OP010,T06,2025-06-04 11:32:00,2025-06-04 11:32:00,2025-06-04 12:08:00,0.0,0.6,completed
EVT000774,L0054,L0054_OP010,T13,2025-06-04 06:01:00,2025-06-04 08:28:00,2025-06-04 08:43:00,2.45,0.25,completed
EVT000775,L0055,L0055_OP010,T11,2025-06-04 09:03:00,2025-06-04 10:15:00,2025-06-04 10:40:00,1.2,0.4167,completed
EVT000776,L0056,L0056_OP010,T07,2025-06-04 04:01:00,2025-06-04 13:49:00,2025-06-04 14:08:00,9.8,0.3167,completed
EVT000777,L0057,L0057_OP010,T09,2025-06-04 05:31:00,2025-06-04 11:46:00,2025-06-04 12:23:00,6.25,0.6167,completed
EVT000778,L0058,L0058_OP010,T10,2025-06-04 07:25:00,2025-06-04 07:57:00,2025-06-04 08:26:00,0.5333,0.4833,completed
EVT000779,L0059,L0059_OP010,T06,2025-06-04 09:31:00,2025-06-04 12:08:00,2025-06-04 12:41:00,2.6167,0.55,completed
EVT000780,L0060,L0060_OP010,T13,2025-06-04 08:34:00,2025-06-04 08:43:00,2025-06-04 09:17:00,0.15,0.5667,completed
EVT000781,L0061,L0061_OP010,T12,2025-06-04 04:19:00,2025-06-04 08:32:00,2025-06-04 08:43:00,4.2167,0.1833,completed
EVT000782,L0062,L0062_OP010,T13,2025-06-04 04:38:00,2025-06-04 09:17:00,2025-06-04 09:29:00,4.65,0.2,completed
EVT000783,L0063,L0063_OP010,T03,2025-06-04 09:08:00,2025-06-04 14:17:00,2025-06-04 14:57:00,5.15,0.6667,completed
EVT000784,L0064,L0064_OP010,T03,2025-06-04 05:01:00,2025-06-04 14:57:00,2025-06-04 15:09:00,9.9333,0.2,completed
EVT000785,L0065,L0065_OP010,T13,2025-06-04 12:10:00,2025-06-04 12:10:00,2025-06-04 12:21:00,0.0,0.1833,completed
EVT000786,L0066,L0066_OP010,T07,2025-06-04 08:27:00,2025-06-04 14:08:00,2025-06-04 14:44:00,5.6833,0.6,completed
EVT000787,L0067,L0067_OP010,T02,2025-06-04 04:06:00,2025-06-04 14:24:00,2025-06-04 14:58:00,10.3,0.5667,completed
EVT000788,L0068,L0068_OP010,T03,2025-06-04 07:21:00,2025-06-04 15:09:00,2025-06-04 15:30:00,7.8,0.35,completed
EVT000789,L0069,L0069_OP010,T09,2025-06-04 04:02:00,2025-06-04 12:23:00,2025-06-04 12:43:00,8.35,0.3333,completed
EVT000790,L0070,L0070_OP010,T12,2025-06-04 09:46:00,2025-06-04 09:46:00,2025-06-04 10:18:00,0.0,0.5333,completed
EVT000791,L0071,L0071_OP010,T02,2025-06-04 07:44:00,2025-06-04 14:58:00,2025-06-04 15:15:00,7.2333,0.2833,completed
EVT000792,L0072,L0072_OP010,T05,2025-06-04 05:51:00,2025-06-04 12:29:00,2025-06-04 13:08:00,6.6333,0.65,completed
EVT000793,L0073,L0073_OP010,T01,2025-06-04 04:31:00,2025-06-04 12:48:00,2025-06-04 12:59:00,8.2833,0.1833,completed
EVT000794,L0074,L0074_OP010,T12,2025-06-04 08:14:00,2025-06-04 10:18:00,2025-06-04 10:51:00,2.0667,0.55,completed
EVT000795,L0075,L0075_OP010,T09,2025-06-04 09:35:00,2025-06-04 12:43:00,2025-06-04 13:23:00,3.1333,0.6667,completed
EVT000796,L0076,L0076_OP010,T00,2025-06-04 06:42:00,2025-06-04 14:16:00,2025-06-04 14:36:00,7.5667,0.3333,completed
EVT000797,L0077,L0077_OP010,T14,2025-06-04 05:11:00,2025-06-04 05:11:00,2025-06-04 05:33:00,0.0,0.3667,completed
EVT000798,L0078,L0078_OP010,T11,2025-06-04 08:56:00,2025-06-04 10:40:00,2025-06-04 10:52:00,1.7333,0.2,completed
EVT000799,L0079,L0079_OP010,T09,2025-06-04 09:35:00,2025-06-04 13:23:00,2025-06-04 13:36:00,3.8,0.2167,completed
EVT000800,L0080,L0080_OP010,T02,2025-06-04 04:54:00,2025-06-04 15:15:00,2025-06-04 15:31:00,10.35,0.2667,completed
EVT000801,L0021,L0021_OP011,T11,2025-06-04 11:53:00,2025-06-04 11:53:00,2025-06-04 12:11:00,0.0,0.3,completed
EVT000802,L0022,L0022_OP011,T00,2025-06-04 12:20:00,2025-06-04 14:36:00,2025-06-04 14:47:00,2.2667,0.1833,completed
EVT000803,L0023,L0023_OP011,T05,2025-06-04 12:09:00,2025-06-04 13:08:00,2025-06-04 13:24:00,0.9833,0.2667,completed
EVT000804,L0024,L0024_OP011,T14,2025-06-04 07:07:00,2025-06-04 07:07:00,2025-06-04 07:32:00,0.0,0.4167,completed
EVT000805,L0025,L0025_OP011,T02,2025-06-04 07:41:00,2025-06-04 15:31:00,2025-06-04 15:55:00,7.8333,0.4,completed
EVT000806,L0026,L0026_OP011,T04,2025-06-04 12:51:00,2025-06-04 12:51:00,2025-06-04 13:06:00,0.0,0.25,completed
EVT000807,L0027,L0027_OP011,T10,2025-06-04 12:29:00,2025-06-04 12:29:00,2025-06-04 12:50:00,0.0,0.35,completed
EVT000808,L0028,L0028_OP011,T01,2025-06-04 13:18:00,2025-06-04 13:18:00,2025-06-04 13:54:00,0.0,0.6,completed
EVT000809,L0029,L0029_OP011,T02,2025-06-04 09:28:00,2025-06-04 15:55:00,2025-06-04 16:16:00,6.45,0.35,completed
EVT000810,L0030,L0030_OP011,T04,2025-06-04 09:15:00,2025-06-04 13:06:00,2025-06-04 13:21:00,3.85,0.25,completed
EVT000811,L0031,L0031_OP011,T13,2025-06-04 11:46:00,2025-06-04 12:21:00,2025-06-04 12:52:00,0.5833,0.5167,completed
EVT000812,L0032,L0032_OP011,T10,2025-06-04 12:52:00,2025-06-04 12:52:00,2025-06-04 13:10:00,0.0,0.3,completed
EVT000813,L0033,L0033_OP011,T14,2025-06-04 09:27:00,2025-06-04 09:27:00,2025-06-04 09:49:00,0.0,0.3667,completed
EVT000814,L0034,L0034_OP011,T11,2025-06-04 13:20:00,2025-06-04 13:20:00,2025-06-04 13:41:00,0.0,0.35,completed
EVT000815,L0035,L0035_OP011,T04,2025-06-04 10:37:00,2025-06-04 13:21:00,2025-06-04 13:44:00,2.7333,0.3833,completed
EVT000816,L0036,L0036_OP011,T02,2025-06-04 13:46:00,2025-06-04 16:16:00,2025-06-04 16:45:00,2.5,0.4833,completed
EVT000817,L0037,L0037_OP011,T10,2025-06-04 07:31:00,2025-06-04 13:10:00,2025-06-04 13:43:00,5.65,0.55,completed
EVT000818,L0038,L0038_OP011,T07,2025-06-04 14:17:00,2025-06-04 14:44:00,2025-06-04 15:16:00,0.45,0.5333,completed
EVT000819,L0039,L0039_OP011,T12,2025-06-04 13:31:00,2025-06-04 13:31:00,2025-06-04 14:11:00,0.0,0.6667,completed
EVT000820,L0040,L0040_OP011,T14,2025-06-04 13:31:00,2025-06-04 13:31:00,2025-06-04 13:45:00,0.0,0.2333,completed
EVT000821,L0041,L0041_OP011,T01,2025-06-04 08:32:00,2025-06-04 13:54:00,2025-06-04 14:25:00,5.3667,0.5167,completed
EVT000822,L0042,L0042_OP011,T01,2025-06-04 09:49:00,2025-06-04 14:25:00,2025-06-04 14:48:00,4.6,0.3833,completed
EVT000823,L0043,L0043_OP011,T04,2025-06-04 12:48:00,2025-06-04 13:44:00,2025-06-04 14:01:00,0.9333,0.2833,completed
EVT000824,L0044,L0044_OP011,T10,2025-06-04 13:49:00,2025-06-04 13:49:00,2025-06-04 14:20:00,0.0,0.5167,completed
EVT000825,L0045,L0045_OP011,T03,2025-06-04 14:09:00,2025-06-04 15:30:00,2025-06-04 16:10:00,1.35,0.6667,completed
EVT000826,L0046,L0046_OP011,T07,2025-06-04 10:15:00,2025-06-04 15:16:00,2025-06-04 15:45:00,5.0167,0.4833,completed
EVT000827,L0047,L0047_OP011,T14,2025-06-04 08:28:00,2025-06-04 13:45:00,2025-06-04 14:06:00,5.2833,0.35,completed
EVT000828,L0048,L0048_OP011,T12,2025-06-04 10:01:00,2025-06-04 14:11:00,2025-06-04 14:32:00,4.1667,0.35,completed
EVT000829,L0049,L0049_OP011,T11,2025-06-04 07:57:00,2025-06-04 13:41:00,2025-06-04 14:07:00,5.7333,0.4333,completed
EVT000830,L0050,L0050_OP011,T04,2025-06-04 14:16:00,2025-06-04 14:16:00,2025-06-04 14:37:00,0.0,0.35,completed
EVT000831,L0051,L0051_OP011,T02,2025-06-04 10:56:00,2025-06-04 16:45:00,2025-06-04 17:14:00,5.8167,0.4833,completed
EVT000832,L0052,L0052_OP011,T10,2025-06-04 14:24:00,2025-06-04 14:24:00,2025-06-04 14:57:00,0.0,0.55,completed
EVT000833,L0053,L0053_OP011,T12,2025-06-04 12:08:00,2025-06-04 14:32:00,2025-06-04 14:44:00,2.4,0.2,completed
EVT000834,L0054,L0054_OP011,T14,2025-06-04 08:43:00,2025-06-04 14:06:00,2025-06-04 14:40:00,5.3833,0.5667,completed
EVT000835,L0055,L0055_OP011,T02,2025-06-04 10:40:00,2025-06-04 17:14:00,2025-06-04 17:48:00,6.5667,0.5667,completed
EVT000836,L0056,L0056_OP011,T09,2025-06-04 14:08:00,2025-06-04 14:08:00,2025-06-04 14:37:00,0.0,0.4833,completed
EVT000837,L0057,L0057_OP011,T04,2025-06-04 12:23:00,2025-06-04 14:37:00,2025-06-04 15:14:00,2.2333,0.6167,completed
EVT000838,L0058,L0058_OP011,T07,2025-06-04 08:26:00,2025-06-04 15:45:00,2025-06-04 16:04:00,7.3167,0.3167,completed
EVT000839,L0059,L0059_OP011,T10,2025-06-04 12:41:00,2025-06-04 14:57:00,2025-06-04 15:31:00,2.2667,0.5667,completed
EVT000840,L0060,L0060_OP011,T07,2025-06-04 09:17:00,2025-06-04 16:04:00,2025-06-04 16:21:00,6.7833,0.2833,completed
EVT000841,L0061,L0061_OP011,T02,2025-06-04 08:43:00,2025-06-04 17:48:00,2025-06-04 18:11:00,9.0833,0.3833,completed
EVT000842,L0062,L0062_OP011,T08,2025-06-04 09:29:00,2025-06-04 10:56:00,2025-06-04 11:12:00,1.45,0.2667,completed
EVT000843,L0063,L0063_OP011,T09,2025-06-04 14:57:00,2025-06-04 14:57:00,2025-06-04 15:23:00,0.0,0.4333,completed
EVT000844,L0064,L0064_OP011,T06,2025-06-04 15:09:00,2025-06-04 15:09:00,2025-06-04 15:25:00,0.0,0.2667,completed
EVT000845,L0065,L0065_OP011,T01,2025-06-04 12:21:00,2025-06-04 14:48:00,2025-06-04 15:11:00,2.45,0.3833,completed
EVT000846,L0066,L0066_OP011,T04,2025-06-04 14:44:00,2025-06-04 15:14:00,2025-06-04 15:52:00,0.5,0.6333,completed
EVT000847,L0067,L0067_OP011,T07,2025-06-04 14:58:00,2025-06-04 16:21:00,2025-06-04 16:44:00,1.3833,0.3833,completed
EVT000848,L0068,L0068_OP011,T01,2025-06-04 15:30:00,2025-06-04 15:30:00,2025-06-04 16:10:00,0.0,0.6667,completed
EVT000849,L0069,L0069_OP011,T07,2025-06-04 12:43:00,2025-06-04 16:44:00,2025-06-04 17:07:00,4.0167,0.3833,completed
EVT000850,L0070,L0070_OP011,T01,2025-06-04 10:18:00,2025-06-04 16:10:00,2025-06-04 16:46:00,5.8667,0.6,completed
EVT000851,L0071,L0071_OP011,T04,2025-06-04 15:15:00,2025-06-04 15:52:00,2025-06-04 16:19:00,0.6167,0.45,completed
EVT000852,L0072,L0072_OP011,T04,2025-06-04 13:08:00,2025-06-04 16:19:00,2025-06-04 16:50:00,3.1833,0.5167,completed
EVT000853,L0073,L0073_OP011,T11,2025-06-04 12:59:00,2025-06-04 14:07:00,2025-06-04 14:38:00,1.1333,0.5167,completed
EVT000854,L0074,L0074_OP011,T06,2025-06-04 10:51:00,2025-06-04 15:25:00,2025-06-04 15:54:00,4.5667,0.4833,completed
EVT000855,L0075,L0075_OP011,T14,2025-06-04 13:23:00,2025-06-04 14:40:00,2025-06-04 14:59:00,1.2833,0.3167,completed
EVT000856,L0076,L0076_OP011,T10,2025-06-04 14:36:00,2025-06-04 15:31:00,2025-06-04 16:03:00,0.9167,0.5333,completed
EVT000857,L0077,L0077_OP011,T11,2025-06-04 05:33:00,2025-06-04 14:38:00,2025-06-04 14:57:00,9.0833,0.3167,completed
EVT000858,L0078,L0078_OP011,T06,2025-06-04 10:52:00,2025-06-04 15:54:00,2025-06-04 16:24:00,5.0333,0.5,completed
EVT000859,L0079,L0079_OP011,T06,2025-06-04 13:36:00,2025-06-04 16:24:00,2025-06-04 16:38:00,2.8,0.2333,completed
EVT000860,L0080,L0080_OP011,T00,2025-06-04 15:31:00,2025-06-04 15:31:00,2025-06-04 15:47:00,0.0,0.2667,completed
EVT000861,L0021,L0021_OP012,T14,2025-06-04 12:11:00,2025-06-04 14:59:00,2025-06-04 15:15:00,2.8,0.2667,completed
EVT000862,L0022,L0022_OP012,T08,2025-06-04 14:47:00,2025-06-04 14:47:00,2025-06-04 15:10:00,0.0,0.3833,completed
EVT000863,L0023,L0023_OP012,T11,2025-06-04 13:24:00,2025-06-04 14:57:00,2025-06-04 15:26:00,1.55,0.4833,completed
EVT000864,L0024,L0024_OP012,T02,2025-06-04 07:32:00,2025-06-04 18:11:00,2025-06-04 18:40:00,10.65,0.4833,completed
EVT000865,L0025,L0025_OP012,T00,2025-06-04 15:55:00,2025-06-04 15:55:00,2025-06-04 16:19:00,0.0,0.4,completed
EVT000866,L0026,L0026_OP012,T09,2025-06-04 13:06:00,2025-06-04 15:23:00,2025-06-04 15:51:00,2.2833,0.4667,completed
EVT000867,L0027,L0027_OP012,T11,2025-06-04 12:50:00,2025-06-04 15:26:00,2025-06-04 15:43:00,2.6,0.2833,completed
EVT000868,L0028,L0028_OP012,T12,2025-06-04 13:54:00,2025-06-04 14:44:00,2025-06-04 14:56:00,0.8333,0.2,completed
EVT000869,L0029,L0029_OP012,T10,2025-06-04 16:16:00,2025-06-04 16:16:00,2025-06-04 16:29:00,0.0,0.2167,completed
EVT000870,L0030,L0030_OP012,T10,2025-06-04 13:21:00,2025-06-04 16:29:00,2025-06-04 16:44:00,3.1333,0.25,completed
EVT000871,L0031,L0031_OP012,T11,2025-06-04 12:52:00,2025-06-04 15:43:00,2025-06-04 15:57:00,2.85,0.2333,completed
EVT000872,L0032,L0032_OP012,T01,2025-06-04 13:10:00,2025-06-04 16:46:00,2025-06-04 17:04:00,3.6,0.3,completed
EVT000873,L0033,L0033_OP012,T01,2025-06-04 09:49:00,2025-06-04 17:04:00,2025-06-04 17:40:00,7.25,0.6,completed
EVT000874,L0034,L0034_OP012,T02,2025-06-04 13:41:00,2025-06-04 18:40:00,2025-06-04 19:01:00,4.9833,0.35,completed
EVT000875,L0035,L0035_OP012,T13,2025-06-04 13:44:00,2025-06-04 13:44:00,2025-06-04 14:24:00,0.0,0.6667,completed
EVT000876,L0036,L0036_OP012,T01,2025-06-04 16:45:00,2025-06-04 17:40:00,2025-06-04 17:58:00,0.9167,0.3,completed
EVT000877,L0037,L0037_OP012,T14,2025-06-04 13:43:00,2025-06-04 15:15:00,2025-06-04 15:34:00,1.5333,0.3167,completed
EVT000878,L0038,L0038_OP012,T09,2025-06-04 15:16:00,2025-06-04 15:51:00,2025-06-04 16:11:00,0.5833,0.3333,completed
EVT000879,L0039,L0039_OP012,T06,2025-06-04 14:11:00,2025-06-04 16:38:00,2025-06-04 16:55:00,2.45,0.2833,completed
EVT000880,L0040,L0040_OP012,T04,2025-06-04 13:45:00,2025-06-04 16:50:00,2025-06-04 17:19:00,3.0833,0.4833,completed
EVT000881,L0041,L0041_OP012,T14,2025-06-04 14:25:00,2025-06-04 15:34:00,2025-06-04 16:04:00,1.15,0.5,completed
EVT000882,L0042,L0042_OP012,T03,2025-06-04 14:48:00,2025-06-04 16:10:00,2025-06-04 16:30:00,1.3667,0.3333,completed
EVT000883,L0043,L0043_OP012,T02,2025-06-04 14:01:00,2025-06-04 19:01:00,2025-06-04 19:36:00,5.0,0.5833,completed
EVT000884,L0044,L0044_OP012,T00,2025-06-04 14:20:00,2025-06-04 16:19:00,2025-06-04 16:58:00,1.9833,0.65,completed
EVT000885,L0045,L0045_OP012,T10,2025-06-04 16:10:00,2025-06-04 16:44:00,2025-06-04 17:15:00,0.5667,0.5167,completed
EVT000886,L0046,L0046_OP012,T03,2025-06-04 15:45:00,2025-06-04 16:30:00,2025-06-04 16:58:00,0.75,0.4667,completed
EVT000887,L0047,L0047_OP012,T11,2025-06-04 14:06:00,2025-06-04 15:57:00,2025-06-04 16:19:00,1.85,0.3667,completed
EVT000888,L0048,L0048_OP012,T01,2025-06-04 14:32:00,2025-06-04 17:58:00,2025-06-04 18:13:00,3.4333,0.25,completed
EVT000889,L0049,L0049_OP012,T07,2025-06-04 14:07:00,2025-06-04 17:07:00,2025-06-04 17:19:00,3.0,0.2,completed
EVT000890,L0050,L0050_OP012,T12,2025-06-04 14:37:00,2025-06-04 14:56:00,2025-06-04 15:28:00,0.3167,0.5333,completed
EVT000891,L0051,L0051_OP012,T01,2025-06-04 17:14:00,2025-06-04 18:13:00,2025-06-04 18:35:00,0.9833,0.3667,completed
EVT000892,L0052,L0052_OP012,T11,2025-06-04 14:57:00,2025-06-04 16:19:00,2025-06-04 16:36:00,1.3667,0.2833,completed
EVT000893,L0053,L0053_OP012,T05,2025-06-04 14:44:00,2025-06-04 14:44:00,2025-06-04 15:13:00,0.0,0.4833,completed
EVT000894,L0054,L0054_OP012,T03,2025-06-04 14:40:00,2025-06-04 16:58:00,2025-06-04 17:31:00,2.3,0.55,completed
EVT000895,L0055,L0055_OP012,T14,2025-06-04 17:48:00,2025-06-04 17:48:00,2025-06-04 18:11:00,0.0,0.3833,completed
EVT000896,L0056,L0056_OP012,T02,2025-06-04 14:37:00,2025-06-04 19:36:00,2025-06-04 20:07:00,4.9833,0.5167,completed
EVT000897,L0057,L0057_OP012,T02,2025-06-04 15:14:00,2025-06-04 20:07:00,2025-06-04 20:36:00,4.8833,0.4833,completed
EVT000898,L0058,L0058_OP012,T04,2025-06-04 16:04:00,2025-06-04 17:19:00,2025-06-04 17:31:00,1.25,0.2,completed
EVT000899,L0059,L0059_OP012,T01,2025-06-04 15:31:00,2025-06-04 18:35:00,2025-06-04 19:13:00,3.0667,0.6333,completed
EVT000900,L0060,L0060_OP012,T01,2025-06-04 16:21:00,2025-06-04 19:13:00,2025-06-04 19:37:00,2.8667,0.4,completed
EVT000901,L0061,L0061_OP012,T03,2025-06-04 18:11:00,2025-06-04 18:11:00,2025-06-04 18:24:00,0.0,0.2167,completed
EVT000902,L0062,L0062_OP012,T04,2025-06-04 11:12:00,2025-06-04 17:31:00,2025-06-04 18:05:00,6.3167,0.5667,completed
EVT000903,L0063,L0063_OP012,T12,2025-06-04 15:23:00,2025-06-04 15:28:00,2025-06-04 15:39:00,0.0833,0.1833,completed
EVT000904,L0064,L0064_OP012,T14,2025-06-04 15:25:00,2025-06-04 18:11:00,2025-06-04 18:43:00,2.7667,0.5333,completed
EVT000905,L0065,L0065_OP012,T14,2025-06-04 15:11:00,2025-06-04 18:43:00,2025-06-04 19:00:00,3.5333,0.2833,completed
EVT000906,L0066,L0066_OP012,T01,2025-06-04 15:52:00,2025-06-04 19:37:00,2025-06-04 19:58:00,3.75,0.35,completed
EVT000907,L0067,L0067_OP012,T10,2025-06-04 16:44:00,2025-06-04 17:15:00,2025-06-04 17:47:00,0.5167,0.5333,completed
EVT000908,L0068,L0068_OP012,T04,2025-06-04 16:10:00,2025-06-04 18:05:00,2025-06-04 18:37:00,1.9167,0.5333,completed
EVT000909,L0069,L0069_OP012,T01,2025-06-04 17:07:00,2025-06-04 19:58:00,2025-06-04 20:27:00,2.85,0.4833,completed
EVT000910,L0070,L0070_OP012,T10,2025-06-04 16:46:00,2025-06-04 17:47:00,2025-06-04 17:59:00,1.0167,0.2,completed
EVT000911,L0071,L0071_OP012,T09,2025-06-04 16:19:00,2025-06-04 16:19:00,2025-06-04 16:41:00,0.0,0.3667,completed
EVT000912,L0072,L0072_OP012,T11,2025-06-04 16:50:00,2025-06-04 16:50:00,2025-06-04 17:06:00,0.0,0.2667,completed
EVT000913,L0073,L0073_OP012,T13,2025-06-04 14:38:00,2025-06-04 14:38:00,2025-06-04 15:11:00,0.0,0.55,completed
EVT000914,L0074,L0074_OP012,T11,2025-06-04 15:54:00,2025-06-04 17:06:00,2025-06-04 17:24:00,1.2,0.3,completed
EVT000915,L0075,L0075_OP012,T01,2025-06-04 14:59:00,2025-06-04 20:27:00,2025-06-04 20:51:00,5.4667,0.4,completed
EVT000916,L0076,L0076_OP012,T03,2025-06-04 16:03:00,2025-06-04 18:24:00,2025-06-04 18:47:00,2.35,0.3833,completed
EVT000917,L0077,L0077_OP012,T13,2025-06-04 14:57:00,2025-06-04 15:11:00,2025-06-04 15:43:00,0.2333,0.5333,completed
EVT000918,L0078,L0078_OP012,T08,2025-06-04 16:24:00,2025-06-04 16:24:00,2025-06-04 16:36:00,0.0,0.2,completed
EVT000919,L0079,L0079_OP012,T07,2025-06-04 16:38:00,2025-06-04 17:19:00,2025-06-04 17:45:00,0.6833,0.4333,completed
EVT000920,L0080,L0080_OP012,T04,2025-06-04 15:47:00,2025-06-04 18:37:00,2025-06-04 18:56:00,2.8333,0.3167,completed
EVT000921,L0021,L0021_OP013,T13,2025-06-04 15:15:00,2025-06-04 15:43:00,2025-06-04 16:22:00,0.4667,0.65,completed
EVT000922,L0022,L0022_OP013,T14,2025-06-04 15:10:00,2025-06-04 19:00:00,2025-06-04 19:20:00,3.8333,0.3333,completed
EVT000923,L0023,L0023_OP013,T08,2025-06-04 15:26:00,2025-06-04 16:36:00,2025-06-04 16:52:00,1.1667,0.2667,completed
EVT000924,L0024,L0024_OP013,T03,2025-06-04 18:40:00,2025-06-04 18:47:00,2025-06-04 19:00:00,0.1167,0.2167,completed
EVT000925,L0025,L0025_OP013,T14,2025-06-04 16:19:00,2025-06-04 19:20:00,2025-06-04 19:48:00,3.0167,0.4667,completed
EVT000926,L0026,L0026_OP013,T13,2025-06-04 15:51:00,2025-06-04 16:22:00,2025-06-04 17:00:00,0.5167,0.6333,completed
EVT000927,L0027,L0027_OP013,T01,2025-06-04 15:43:00,2025-06-04 20:51:00,2025-06-04 21:20:00,5.1333,0.4833,completed
EVT000928,L0028,L0028_OP013,T11,2025-06-04 14:56:00,2025-06-04 17:24:00,2025-06-04 18:01:00,2.4667,0.6167,completed
EVT000929,L0029,L0029_OP013,T07,2025-06-04 16:29:00,2025-06-04 17:45:00,2025-06-04 18:13:00,1.2667,0.4667,completed
EVT000930,L0030,L0030_OP013,T02,2025-06-04 16:44:00,2025-06-04 20:36:00,2025-06-04 21:04:00,3.8667,0.4667,completed
EVT000931,L0031,L0031_OP013,T06,2025-06-04 15:57:00,2025-06-04 16:55:00,2025-06-04 17:20:00,0.9667,0.4167,completed
EVT000932,L0032,L0032_OP013,T03,2025-06-04 17:04:00,2025-06-04 19:00:00,2025-06-04 19:11:00,1.9333,0.1833,completed
EVT000933,L0033,L0033_OP013,T04,2025-06-04 17:40:00,2025-06-04 18:56:00,2025-06-04 19:11:00,1.2667,0.25,completed
EVT000934,L0034,L0034_OP013,T13,2025-06-04 19:01:00,2025-06-04 19:01:00,2025-06-04 19:21:00,0.0,0.3333,completed
EVT000935,L0035,L0035_OP013,T10,2025-06-04 14:24:00,2025-06-04 17:59:00,2025-06-04 18:11:00,3.5833,0.2,completed
EVT000936,L0036,L0036_OP013,T11,2025-06-04 17:58:00,2025-06-04 18:01:00,2025-06-04 18:14:00,0.05,0.2167,completed
EVT000937,L0037,L0037_OP013,T09,2025-06-04 15:34:00,2025-06-04 16:41:00,2025-06-04 16:57:00,1.1167,0.2667,completed
EVT000938,L0038,L0038_OP013,T13,2025-06-04 16:11:00,2025-06-04 19:21:00,2025-06-04 19:50:00,3.1667,0.4833,completed
EVT000939,L0039,L0039_OP013,T08,2025-06-04 16:55:00,2025-06-04 16:55:00,2025-06-04 17:25:00,0.0,0.5,completed
EVT000940,L0040,L0040_OP013,T06,2025-06-04 17:19:00,2025-06-04 17:20:00,2025-06-04 17:48:00,0.0167,0.4667,completed
EVT000941,L0041,L0041_OP013,T03,2025-06-04 16:04:00,2025-06-04 19:11:00,2025-06-04 19:45:00,3.1167,0.5667,completed
EVT000942,L0042,L0042_OP013,T02,2025-06-04 16:30:00,2025-06-04 21:04:00,2025-06-04 21:44:00,4.5667,0.6667,completed
EVT000943,L0043,L0043_OP013,T07,2025-06-04 19:36:00,2025-06-04 19:36:00,2025-06-04 20:14:00,0.0,0.6333,completed
EVT000944,L0044,L0044_OP013,T05,2025-06-04 16:58:00,2025-06-04 16:58:00,2025-06-04 17:38:00,0.0,0.6667,completed
EVT000945,L0045,L0045_OP013,T05,2025-06-04 17:15:00,2025-06-04 17:38:00,2025-06-04 17:49:00,0.3833,0.1833,completed
EVT000946,L0046,L0046_OP013,T13,2025-06-04 16:58:00,2025-06-04 19:50:00,2025-06-04 20:11:00,2.8667,0.35,completed
EVT000947,L0047,L0047_OP013,T05,2025-06-04 16:19:00,2025-06-04 17:49:00,2025-06-04 18:06:00,1.5,0.2833,completed
EVT000948,L0048,L0048_OP013,T03,2025-06-04 18:13:00,2025-06-04 19:45:00,2025-06-04 20:06:00,1.5333,0.35,completed
EVT000949,L0049,L0049_OP013,T14,2025-06-04 17:19:00,2025-06-04 19:48:00,2025-06-04 20:01:00,2.4833,0.2167,completed
EVT000950,L0050,L0050_OP013,T11,2025-06-04 15:28:00,2025-06-04 18:14:00,2025-06-04 18:38:00,2.7667,0.4,completed
EVT000951,L0051,L0051_OP013,T12,2025-06-04 18:35:00,2025-06-04 18:35:00,2025-06-04 18:52:00,0.0,0.2833,completed
EVT000952,L0052,L0052_OP013,T14,2025-06-04 16:36:00,2025-06-04 20:01:00,2025-06-04 20:17:00,3.4167,0.2667,completed
EVT000953,L0053,L0053_OP013,T10,2025-06-04 15:13:00,2025-06-04 18:11:00,2025-06-04 18:36:00,2.9667,0.4167,completed
EVT000954,L0054,L0054_OP013,T06,2025-06-04 17:31:00,2025-06-04 17:48:00,2025-06-04 18:14:00,0.2833,0.4333,completed
EVT000955,L0055,L0055_OP013,T06,2025-06-04 18:11:00,2025-06-04 18:14:00,2025-06-04 18:27:00,0.05,0.2167,completed
EVT000956,L0056,L0056_OP013,T05,2025-06-04 20:07:00,2025-06-04 20:07:00,2025-06-04 20:33:00,0.0,0.4333,completed
EVT000957,L0057,L0057_OP013,T11,2025-06-04 20:36:00,2025-06-04 20:36:00,2025-06-04 21:14:00,0.0,0.6333,completed
EVT000958,L0058,L0058_OP013,T09,2025-06-04 17:31:00,2025-06-04 17:31:00,2025-06-04 17:49:00,0.0,0.3,completed
EVT000959,L0059,L0059_OP013,T00,2025-06-04 19:13:00,2025-06-04 19:13:00,2025-06-04 19:33:00,0.0,0.3333,completed
EVT000960,L0060,L0060_OP013,T04,2025-06-04 19:37:00,2025-06-04 19:37:00,2025-06-04 19:49:00,0.0,0.2,completed
EVT000961,L0061,L0061_OP013,T00,2025-06-04 18:24:00,2025-06-04 19:33:00,2025-06-04 19:48:00,1.15,0.25,completed
EVT000962,L0062,L0062_OP013,T11,2025-06-04 18:05:00,2025-06-04 21:14:00,2025-06-04 21:29:00,3.15,0.25,completed
EVT000963,L0063,L0063_OP013,T01,2025-06-04 15:39:00,2025-06-04 21:20:00,2025-06-04 22:00:00,5.6833,0.6667,completed
